time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
3.74574699,12.37141610,19.99999763,1.88767251,11.00377044,0.00000000,0.00000000,-0.79830466,0.00000000,0.00000000,-3.32187372,0.00000000,0.00000000,-1.90233087,0.00000000,0.00000000,0.99917598,0.00000000,-0.04058770,0.00000000,0.00000000,-0.33635639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.76574699,12.59132741,19.99999763,1.88767251,10.98713747,0.00000000,0.00000000,-0.86511665,0.00000000,0.00000000,-3.35902581,0.00000000,0.00000000,-1.81266166,0.00000000,0.00000000,0.99903304,0.00000000,-0.04396566,0.00000000,0.00000000,-0.33972823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.78574699,12.81089264,19.99999763,1.88767251,10.96916095,0.00000000,0.00000000,-0.93265365,0.00000000,0.00000000,-3.39437172,0.00000000,0.00000000,-1.72172183,0.00000000,0.00000000,0.99887714,0.00000000,-0.04737568,0.00000000,0.00000000,-0.34287360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.80574699,13.03008479,19.99999763,1.88767251,10.94982673,0.00000000,0.00000000,-1.00087931,0.00000000,0.00000000,-3.42788656,0.00000000,0.00000000,-1.62956329,0.00000000,0.00000000,0.99870806,0.00000000,-0.05081541,0.00000000,0.00000000,-0.34578907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.82574699,13.24887657,19.99999763,1.88767251,10.92912143,0.00000000,0.00000000,-1.06975675,0.00000000,0.00000000,-3.45954647,0.00000000,0.00000000,-1.53623797,0.00000000,0.00000000,0.99852562,0.00000000,-0.05428250,0.00000000,0.00000000,-0.34847150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.84574699,13.46724043,19.99999763,1.88767251,10.90703237,0.00000000,0.00000000,-1.13924865,0.00000000,0.00000000,-3.48932864,0.00000000,0.00000000,-1.44179778,0.00000000,0.00000000,0.99832966,0.00000000,-0.05777455,0.00000000,0.00000000,-0.35091807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.86574699,13.68514856,19.99999763,1.88767251,10.88354764,0.00000000,0.00000000,-1.20931723,0.00000000,0.00000000,-3.51721129,0.00000000,0.00000000,-1.34629464,0.00000000,0.00000000,0.99812005,0.00000000,-0.06128912,0.00000000,0.00000000,-0.35312629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.88574699,13.90257295,19.99999763,1.88767251,10.85865609,0.00000000,0.00000000,-1.27992430,0.00000000,0.00000000,-3.54317369,0.00000000,0.00000000,-1.24978048,0.00000000,0.00000000,0.99789673,0.00000000,-0.06482378,0.00000000,0.00000000,-0.35509401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.90574699,14.11948536,19.99999763,1.88767251,10.83234733,0.00000000,0.00000000,-1.35103125,0.00000000,0.00000000,-3.56719612,0.00000000,0.00000000,-1.15230721,0.00000000,0.00000000,0.99765962,0.00000000,-0.06837605,0.00000000,0.00000000,-0.35681944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.92574699,14.33585733,19.99999763,1.88767251,10.80461176,0.00000000,0.00000000,-1.42259909,0.00000000,0.00000000,-3.58925993,0.00000000,0.00000000,-1.05392677,0.00000000,0.00000000,0.99740871,0.00000000,-0.07194345,0.00000000,0.00000000,-0.35830113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.94574699,14.55166026,19.99999763,1.88767251,10.77544056,0.00000000,0.00000000,-1.49458847,0.00000000,0.00000000,-3.60934749,0.00000000,0.00000000,-0.95469105,0.00000000,0.00000000,0.99714402,0.00000000,-0.07552348,0.00000000,0.00000000,-0.35953799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.96574699,14.76686533,19.99999763,1.88767251,10.74482568,0.00000000,0.00000000,-1.56695970,0.00000000,0.00000000,-3.62744221,0.00000000,0.00000000,-0.85465200,0.00000000,0.00000000,0.99686560,0.00000000,-0.07911365,0.00000000,0.00000000,-0.36052928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.98574699,14.98144361,19.99999763,1.88767251,10.71275989,0.00000000,0.00000000,-1.63967277,0.00000000,0.00000000,-3.64352856,0.00000000,0.00000000,-0.75386153,0.00000000,0.00000000,0.99657354,0.00000000,-0.08271145,0.00000000,0.00000000,-0.36127464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.00574699,15.19536601,19.99999763,1.88767251,10.67923676,0.00000000,0.00000000,-1.71268736,0.00000000,0.00000000,-3.65759201,0.00000000,0.00000000,-0.65237155,0.00000000,0.00000000,0.99626795,0.00000000,-0.08631437,0.00000000,0.00000000,-0.36177408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.02574699,15.40860333,19.99999763,1.88767251,10.64425066,0.00000000,0.00000000,-1.78596287,0.00000000,0.00000000,-3.66961910,0.00000000,0.00000000,-0.55023400,0.00000000,0.00000000,0.99594900,0.00000000,-0.08991991,0.00000000,0.00000000,-0.36202794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.04574699,15.62112625,19.99999763,1.88767251,10.60779678,0.00000000,0.00000000,-1.85945846,0.00000000,0.00000000,-3.67959740,0.00000000,0.00000000,-0.44750078,0.00000000,0.00000000,0.99561688,0.00000000,-0.09352558,0.00000000,0.00000000,-0.36203696,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.06574699,15.83290539,19.99999763,1.88767251,10.56987113,0.00000000,0.00000000,-1.93313303,0.00000000,0.00000000,-3.68751551,0.00000000,0.00000000,-0.34422383,0.00000000,0.00000000,0.99527181,0.00000000,-0.09712890,0.00000000,0.00000000,-0.36180219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.08574699,16.04391126,19.99999763,1.88767251,10.53047054,0.00000000,0.00000000,-2.00694528,0.00000000,0.00000000,-3.69336308,0.00000000,0.00000000,-0.24045506,0.00000000,0.00000000,0.99491406,0.00000000,-0.10072740,0.00000000,0.00000000,-0.36132506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.10574699,16.25411436,19.99999763,1.88767251,10.48959267,0.00000000,0.00000000,-2.08085369,0.00000000,0.00000000,-3.69713078,0.00000000,0.00000000,-0.13624639,0.00000000,0.00000000,0.99454393,0.00000000,-0.10431863,0.00000000,0.00000000,-0.36060731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.12574699,16.46348511,19.99999763,1.88767251,10.44723603,0.00000000,0.00000000,-2.15481659,0.00000000,0.00000000,-3.69881034,0.00000000,0.00000000,-0.03164974,0.00000000,0.00000000,0.99416173,0.00000000,-0.10790018,0.00000000,0.00000000,-0.35965105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.14574699,16.67199394,19.99999763,1.88767251,10.40339993,0.00000000,0.00000000,-2.22879214,0.00000000,0.00000000,-3.69839453,0.00000000,0.00000000,0.07328296,0.00000000,0.00000000,0.99376784,0.00000000,-0.11146965,0.00000000,0.00000000,-0.35845866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.16574699,16.87961125,19.99999763,1.88767251,10.35808454,0.00000000,0.00000000,-2.30273836,0.00000000,0.00000000,-3.69587713,0.00000000,0.00000000,0.17849980,0.00000000,0.00000000,0.99336264,0.00000000,-0.11502466,0.00000000,0.00000000,-0.35703287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.18574699,17.08630746,19.99999763,1.88767251,10.31129087,0.00000000,0.00000000,-2.37661318,0.00000000,0.00000000,-3.69125299,0.00000000,0.00000000,0.28394885,0.00000000,0.00000000,0.99294654,0.00000000,-0.11856290,0.00000000,0.00000000,-0.35537666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.20574699,17.29205304,19.99999763,1.88767251,10.26302077,0.00000000,0.00000000,-2.45037441,0.00000000,0.00000000,-3.68451798,0.00000000,0.00000000,0.38957820,0.00000000,0.00000000,0.99252001,0.00000000,-0.12208206,0.00000000,0.00000000,-0.35349332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.22574699,17.49681847,19.99999763,1.88767251,10.21327693,0.00000000,0.00000000,-2.52397980,0.00000000,0.00000000,-3.67566901,0.00000000,0.00000000,0.49533592,0.00000000,0.00000000,0.99208351,0.00000000,-0.12557988,0.00000000,0.00000000,-0.35138639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.24574699,17.70057432,19.99999763,1.88767251,10.16206290,0.00000000,0.00000000,-2.59738706,0.00000000,0.00000000,-3.66470403,0.00000000,0.00000000,0.60117009,0.00000000,0.00000000,0.99163755,0.00000000,-0.12905414,0.00000000,0.00000000,-0.34905965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.26574699,17.90329121,19.99999763,1.88767251,10.10938305,0.00000000,0.00000000,-2.67055385,0.00000000,0.00000000,-3.65162204,0.00000000,0.00000000,0.70702880,0.00000000,0.00000000,0.99118265,0.00000000,-0.13250269,0.00000000,0.00000000,-0.34651712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.28574699,18.10493990,19.99999763,1.88767251,10.05524263,0.00000000,0.00000000,-2.74343783,0.00000000,0.00000000,-3.63642306,0.00000000,0.00000000,0.81286012,0.00000000,0.00000000,0.99071935,0.00000000,-0.13592338,0.00000000,0.00000000,-0.34376301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.30574699,18.30549122,19.99999763,1.88767251,9.99964771,0.00000000,0.00000000,-2.81599666,0.00000000,0.00000000,-3.61910816,0.00000000,0.00000000,0.91861213,0.00000000,0.00000000,0.99024824,0.00000000,-0.13931414,0.00000000,0.00000000,-0.34080175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.32574699,18.50491616,19.99999763,1.88767251,9.94260521,0.00000000,0.00000000,-2.88818806,0.00000000,0.00000000,-3.59967945,0.00000000,0.00000000,1.02423291,0.00000000,0.00000000,0.98976989,0.00000000,-0.14267295,0.00000000,0.00000000,-0.33763791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.34574699,18.70318583,19.99999763,1.88767251,9.88412291,0.00000000,0.00000000,-2.95996977,0.00000000,0.00000000,-3.57814007,0.00000000,0.00000000,1.12967054,0.00000000,0.00000000,0.98928491,0.00000000,-0.14599782,0.00000000,0.00000000,-0.33427624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.36574699,18.90027153,19.99999763,1.88767251,9.82420943,0.00000000,0.00000000,-3.03129962,0.00000000,0.00000000,-3.55449420,0.00000000,0.00000000,1.23487310,0.00000000,0.00000000,0.98879393,0.00000000,-0.14928684,0.00000000,0.00000000,-0.33072161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.38574699,19.09614473,19.99999763,1.88767251,9.76287422,0.00000000,0.00000000,-3.10213553,0.00000000,0.00000000,-3.52874706,0.00000000,0.00000000,1.33978867,0.00000000,0.00000000,0.98829759,0.00000000,-0.15253814,0.00000000,0.00000000,-0.32697899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.40574699,19.29077709,19.99999763,1.88767251,9.70012758,0.00000000,0.00000000,-3.17243554,0.00000000,0.00000000,-3.50090491,0.00000000,0.00000000,1.44436532,0.00000000,0.00000000,0.98779652,0.00000000,-0.15574990,0.00000000,0.00000000,-0.32305346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.42574699,19.48414050,19.99999763,1.88767251,9.63598065,0.00000000,0.00000000,-3.24215781,0.00000000,0.00000000,-3.47097505,0.00000000,0.00000000,1.54855115,0.00000000,0.00000000,0.98729140,0.00000000,-0.15892037,0.00000000,0.00000000,-0.31895019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.44574699,19.67620706,19.99999763,1.88767251,9.57044540,0.00000000,0.00000000,-3.31126068,0.00000000,0.00000000,-3.43896581,0.00000000,0.00000000,1.65229422,0.00000000,0.00000000,0.98678290,0.00000000,-0.16204784,0.00000000,0.00000000,-0.31467438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.46574699,19.86694914,19.99999763,1.88767251,9.50353463,0.00000000,0.00000000,-3.37970264,0.00000000,0.00000000,-3.40488658,0.00000000,0.00000000,1.75554261,0.00000000,0.00000000,0.98627170,0.00000000,-0.16513069,0.00000000,0.00000000,-0.31023127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.48574699,20.05633937,19.99999763,1.88767251,9.43526198,0.00000000,0.00000000,-3.44744241,0.00000000,0.00000000,-3.36874775,0.00000000,0.00000000,1.85824442,0.00000000,0.00000000,0.98575847,0.00000000,-0.16816730,0.00000000,0.00000000,-0.30562613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.50574699,20.24435064,19.99999763,1.88767251,9.36564189,0.00000000,0.00000000,-3.51443890,0.00000000,0.00000000,-3.33056079,0.00000000,0.00000000,1.96034770,0.00000000,0.00000000,0.98524391,0.00000000,-0.17115617,0.00000000,0.00000000,-0.30086424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.52574699,20.43095616,19.99999763,1.88767251,9.29468965,0.00000000,0.00000000,-3.58065127,0.00000000,0.00000000,-3.29033818,0.00000000,0.00000000,2.06180055,0.00000000,0.00000000,0.98472872,0.00000000,-0.17409581,0.00000000,0.00000000,-0.29595084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.54574699,20.61612945,19.99999763,1.88767251,9.22242134,0.00000000,0.00000000,-3.64603894,0.00000000,0.00000000,-3.24809345,0.00000000,0.00000000,2.16255105,0.00000000,0.00000000,0.98421358,0.00000000,-0.17698481,0.00000000,0.00000000,-0.29089116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.56574699,20.79984435,19.99999763,1.88767251,9.14885386,0.00000000,0.00000000,-3.71056162,0.00000000,0.00000000,-3.20384117,0.00000000,0.00000000,2.26254727,0.00000000,0.00000000,0.98369920,0.00000000,-0.17982181,0.00000000,0.00000000,-0.28569037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.58574699,20.98207506,19.99999763,1.88767251,9.07400491,0.00000000,0.00000000,-3.77417931,0.00000000,0.00000000,-3.15759694,0.00000000,0.00000000,2.36173729,0.00000000,0.00000000,0.98318626,0.00000000,-0.18260550,0.00000000,0.00000000,-0.28035361,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.60574699,21.16279613,19.99999763,1.88767251,8.99789298,0.00000000,0.00000000,-3.83685233,0.00000000,0.00000000,-3.10937740,0.00000000,0.00000000,2.46006919,0.00000000,0.00000000,0.98267547,0.00000000,-0.18533463,0.00000000,0.00000000,-0.27488591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.62574699,21.34198249,19.99999763,1.88767251,8.92053737,0.00000000,0.00000000,-3.89854135,0.00000000,0.00000000,-3.05920024,0.00000000,0.00000000,2.55749105,0.00000000,0.00000000,0.98216750,0.00000000,-0.18800800,0.00000000,0.00000000,-0.26929223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.64574699,21.51960947,19.99999763,1.88767251,8.84195815,0.00000000,0.00000000,-3.95920741,0.00000000,0.00000000,-3.00708417,0.00000000,0.00000000,2.65395096,0.00000000,0.00000000,0.98166304,0.00000000,-0.19062445,0.00000000,0.00000000,-0.26357743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.66574699,21.69565280,19.99999763,1.88767251,8.76217615,0.00000000,0.00000000,-4.01881193,0.00000000,0.00000000,-2.95304896,0.00000000,0.00000000,2.74939698,0.00000000,0.00000000,0.98116276,0.00000000,-0.19318290,0.00000000,0.00000000,-0.25774628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.68574699,21.87008864,19.99999763,1.88767251,8.68121300,0.00000000,0.00000000,-4.07731672,0.00000000,0.00000000,-2.89711540,0.00000000,0.00000000,2.84377720,0.00000000,0.00000000,0.98066734,0.00000000,-0.19568230,0.00000000,0.00000000,-0.25180340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.70574699,22.04289359,19.99999763,1.88767251,8.59909107,0.00000000,0.00000000,-4.13468403,0.00000000,0.00000000,-2.83930532,0.00000000,0.00000000,2.93703970,0.00000000,0.00000000,0.98017744,0.00000000,-0.19812163,0.00000000,0.00000000,-0.24575331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.72574699,22.21404471,19.99999763,1.88767251,8.51583347,0.00000000,0.00000000,-4.19087657,0.00000000,0.00000000,-2.77964160,0.00000000,0.00000000,3.02913256,0.00000000,0.00000000,0.97969371,0.00000000,-0.20049996,0.00000000,0.00000000,-0.23960038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.74574699,22.38351952,19.99999763,1.88767251,8.43146408,0.00000000,0.00000000,-4.24585750,0.00000000,0.00000000,-2.71814816,0.00000000,0.00000000,3.12000386,0.00000000,0.00000000,0.97921679,0.00000000,-0.20281636,0.00000000,0.00000000,-0.23334885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.76574699,22.55129603,19.99999763,1.88767251,8.34600749,0.00000000,0.00000000,-4.29959047,0.00000000,0.00000000,-2.65484994,0.00000000,0.00000000,3.20960167,0.00000000,0.00000000,0.97874732,0.00000000,-0.20506997,0.00000000,0.00000000,-0.22700280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.78574699,22.71735274,19.99999763,1.88767251,8.25948902,0.00000000,0.00000000,-4.35203964,0.00000000,0.00000000,-2.58977293,0.00000000,0.00000000,3.29787408,0.00000000,0.00000000,0.97828590,0.00000000,-0.20725995,0.00000000,0.00000000,-0.22056618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.80574699,22.88166868,19.99999763,1.88767251,8.17193470,0.00000000,0.00000000,-4.40316970,0.00000000,0.00000000,-2.52294416,0.00000000,0.00000000,3.38476917,0.00000000,0.00000000,0.97783317,0.00000000,-0.20938553,0.00000000,0.00000000,-0.21404275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.82574699,23.04422340,19.99999763,1.88767251,8.08337126,0.00000000,0.00000000,-4.45294591,0.00000000,0.00000000,-2.45439169,0.00000000,0.00000000,3.47023500,0.00000000,0.00000000,0.97738969,0.00000000,-0.21144594,0.00000000,0.00000000,-0.20743615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.84574699,23.20499699,19.99999763,1.88767251,7.99382612,0.00000000,0.00000000,-4.50133407,0.00000000,0.00000000,-2.38414463,0.00000000,0.00000000,3.55421968,0.00000000,0.00000000,0.97695607,0.00000000,-0.21344047,0.00000000,0.00000000,-0.20074983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.86574699,23.36397009,19.99999763,1.88767251,7.90332738,0.00000000,0.00000000,-4.54830060,0.00000000,0.00000000,-2.31223313,0.00000000,0.00000000,3.63667126,0.00000000,0.00000000,0.97653286,0.00000000,-0.21536844,0.00000000,0.00000000,-0.19398709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.88574699,23.52112392,19.99999763,1.88767251,7.81190379,0.00000000,0.00000000,-4.59381251,0.00000000,0.00000000,-2.23868835,0.00000000,0.00000000,3.71753784,0.00000000,0.00000000,0.97612063,0.00000000,-0.21722920,0.00000000,0.00000000,-0.18715106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.90574699,23.67644027,19.99999763,1.88767251,7.71958479,0.00000000,0.00000000,-4.63783746,0.00000000,0.00000000,-2.16354252,0.00000000,0.00000000,3.79676750,0.00000000,0.00000000,0.97571990,0.00000000,-0.21902211,0.00000000,0.00000000,-0.18024471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.92574699,23.82990154,19.99999763,1.88767251,7.62640042,0.00000000,0.00000000,-4.68034376,0.00000000,0.00000000,-2.08682891,0.00000000,0.00000000,3.87430830,0.00000000,0.00000000,0.97533120,0.00000000,-0.22074659,0.00000000,0.00000000,-0.17327084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.94574699,23.98149072,19.99999763,1.88767251,7.53238137,0.00000000,0.00000000,-4.72130039,0.00000000,0.00000000,-2.00858180,0.00000000,0.00000000,3.95010833,0.00000000,0.00000000,0.97495504,0.00000000,-0.22240206,0.00000000,0.00000000,-0.16623210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.96574699,24.13119144,19.99999763,1.88767251,7.43755894,0.00000000,0.00000000,-4.76067704,0.00000000,0.00000000,-1.92883653,0.00000000,0.00000000,4.02411568,0.00000000,0.00000000,0.97459190,0.00000000,-0.22398799,0.00000000,0.00000000,-0.15913098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.98574699,24.27898794,19.99999763,1.88767251,7.34196502,0.00000000,0.00000000,-4.79844411,0.00000000,0.00000000,-1.84762947,0.00000000,0.00000000,4.09627841,0.00000000,0.00000000,0.97424228,0.00000000,-0.22550384,0.00000000,0.00000000,-0.15196980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5.00574699,24.42486511,19.99999763,1.88767251,7.24563210,0.00000000,0.00000000,-4.83457273,0.00000000,0.00000000,-1.76499803,0.00000000,0.00000000,4.16654462,0.00000000,0.00000000,0.97390662,0.00000000,-0.22694912,0.00000000,0.00000000,-0.14475073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
